mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cat__depth,param_cat__iterations,param_lgbm__max_depth,param_lgbm__n_estimators,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
7.0633024374643965,0.1351752439303641,0.035981973012288414,0.01685367830334693,4,200,3,100,0.1,5,100,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 100}",0.8028656126482213,0.8058300395256917,0.8043478260869565,0.8043478260869565,0.001210222204932393,96
7.887089252471924,0.62690127118347,0.06022167205810547,0.021317402801606346,4,200,3,100,0.1,5,200,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 200}",0.8013833992094862,0.8053359683794467,0.799901185770751,0.8022068511198945,0.00229387158715154,163
7.518074035644531,0.27913585612561453,0.025823593139648438,0.0069753134337746945,4,200,3,100,0.1,7,100,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 7, 'xgb__n_estimators': 100}",0.8043478260869565,0.8033596837944664,0.8018774703557312,0.8031949934123848,0.001015219697458677,131
8.734765450159708,0.41002913705677674,0.07416129112243652,0.03714525307737288,4,200,3,100,0.1,7,200,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 7, 'xgb__n_estimators': 200}",0.799407114624506,0.8023715415019763,0.8038537549407114,0.8018774703557313,0.0018486449539396638,169
9.54598037401835,0.2241739660199923,0.016623973846435547,8.118447281152684e-05,4,200,3,200,0.01,3,100,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 100}",0.8018774703557312,0.8033596837944664,0.8028656126482213,0.8027009222661396,0.000616214984646581,148
10.486114422480265,0.2713576664049254,0.03052655855814616,0.007511170898661038,4,200,3,200,0.01,3,200,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 200}",0.8008893280632411,0.8033596837944664,0.8048418972332015,0.8030303030303031,0.0016303516035262896,137
10.429726680119833,0.6335744610790769,0.013318697611490885,0.001038809974368843,4,200,3,200,0.01,5,100,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 100}",0.8028656126482213,0.8058300395256917,0.799901185770751,0.8028656126482213,0.0024204444098647865,143
10.292728424072266,0.12827877467724816,0.02078564961751302,0.0007166253416743235,4,200,3,200,0.01,5,200,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200}",0.8013833992094862,0.808300395256917,0.799407114624506,0.8030303030303031,0.0038128580048715937,137
10.528168360392252,0.31374982200365287,0.0516366163889567,0.04123080958828393,4,200,3,200,0.01,7,100,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 7, 'xgb__n_estimators': 100}",0.799407114624506,0.8018774703557312,0.8048418972332015,0.802042160737813,0.0022217947238524095,166
12.528146664301554,0.07298088240964865,0.04243206977844238,0.00822937121227118,4,200,3,200,0.01,7,200,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 7, 'xgb__n_estimators': 200}",0.8033596837944664,0.8033596837944664,0.8013833992094862,0.8027009222661396,0.0009316294877293063,148
